Sample Age,Paleocoordinate Age,Paleo-Lat,Paleo-Lon,Lat,Lon,"Temperature,C",Min Temp,Max Temp,Area
94.3844,Cenomanian,5.7206202,-24.8405991,12.48333333,-20.05,36.12308739,,,Atlantic Ocean
94.3956,Cenomanian,5.7206202,-24.8405991,12.48333333,-20.05,34.11969407,,,Atlantic Ocean
94.400976,Cenomanian,5.7206202,-24.8405991,12.48333333,-20.05,34.46311688,,,Atlantic Ocean
94.515664,Cenomanian,5.7206202,-24.8405991,12.48333333,-20.05,34.80261478,,,Atlantic Ocean
94.525072,Cenomanian,5.7206202,-24.8405991,12.48333333,-20.05,35.79843123,,,Atlantic Ocean
94.558672,Cenomanian,5.7206202,-24.8405991,12.48333333,-20.05,34.80261478,,,Atlantic Ocean
94.605264,Cenomanian,5.7206202,-24.8405991,12.48333333,-20.05,35.79843123,,,Atlantic Ocean
94.680976,Cenomanian,5.7206202,-24.8405991,12.48333333,-20.05,36.12308739,,,Atlantic Ocean
94.041014,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,36.44423368,,,Atlantic Ocean
94.144566,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,36.44423368,,,Atlantic Ocean
94.253438,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,36.44423368,,,Atlantic Ocean
94.33597,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,36.76194519,,,Atlantic Ocean
94.46767,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,36.44423368,,,Atlantic Ocean
94.547568,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,36.12308739,,,Atlantic Ocean
94.554592,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,35.13827645,,,Atlantic Ocean
94.670621,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,34.80261478,,,Atlantic Ocean
94.843339,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,35.13827645,,,Atlantic Ocean
94.965188,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,36.12308739,,,Atlantic Ocean
95.104782,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,35.13827645,,,Atlantic Ocean
95.25384,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,36.12308739,,,Atlantic Ocean
95.424192,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,34.80261478,,,Atlantic Ocean
95.671439,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,36.12308739,,,Atlantic Ocean
95.838242,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,33.77225452,,,Atlantic Ocean
96.025156,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,33.42070317,,,Atlantic Ocean
96.233364,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,34.11969407,,,Atlantic Ocean
96.38952,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,33.77225452,,,Atlantic Ocean
96.512552,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,34.11969407,,,Atlantic Ocean
96.64978,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,33.42070317,,,Atlantic Ocean
96.869818,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,33.77225452,,,Atlantic Ocean
97.014144,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,33.77225452,,,Atlantic Ocean
97.166751,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,33.77225452,,,Atlantic Ocean
97.334737,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,33.06494152,,,Atlantic Ocean
97.538213,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,32.7048675,,,Atlantic Ocean
97.609193,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,33.06494152,,,Atlantic Ocean
97.638768,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,33.42070317,,,Atlantic Ocean
97.961727,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,33.42070317,,,Atlantic Ocean
98.808755,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,33.42070317,,,Atlantic Ocean
99.325726,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,33.06494152,,,Atlantic Ocean
99.745691,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,32.7048675,,,Atlantic Ocean
100.078114,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,34.46311688,,,Atlantic Ocean
100.267394,Cenomanian,1.85918,-29.1390991,9.433333333,-54.73333333,33.77225452,,,Atlantic Ocean
93.935856,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,36.76194519,,,Atlantic Ocean
93.978437,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,36.76194519,,,Atlantic Ocean
94.017147,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,37.0762946,,,Atlantic Ocean
94.051986,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,36.44423368,,,Atlantic Ocean
94.094567,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,35.47018765,,,Atlantic Ocean
94.125535,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,36.12308739,,,Atlantic Ocean
94.148761,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,36.44423368,,,Atlantic Ocean
94.168116,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,35.13827645,,,Atlantic Ocean
94.187471,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,36.44423368,,,Atlantic Ocean
94.188274,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,33.77225452,,,Atlantic Ocean
94.215669,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,36.12308739,,,Atlantic Ocean
94.248543,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,34.80261478,,,Atlantic Ocean
94.259501,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,35.13827645,,,Atlantic Ocean
94.270459,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,36.44423368,,,Atlantic Ocean
94.292375,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,36.76194519,,,Atlantic Ocean
94.314291,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,37.0762946,,,Atlantic Ocean
94.325249,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,37.0762946,,,Atlantic Ocean
94.341686,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,35.79843123,,,Atlantic Ocean
94.363602,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,36.12308739,,,Atlantic Ocean
94.380039,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,35.13827645,,,Atlantic Ocean
94.396476,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,35.13827645,,,Atlantic Ocean
94.434829,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,35.13827645,,,Atlantic Ocean
94.478661,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,35.13827645,,,Atlantic Ocean
94.527972,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,35.13827645,,,Atlantic Ocean
94.588241,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,35.13827645,,,Atlantic Ocean
94.637552,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,35.13827645,,,Atlantic Ocean
94.686863,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,34.80261478,,,Atlantic Ocean
94.747132,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,34.80261478,,,Atlantic Ocean
94.960813,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,34.80261478,,,Atlantic Ocean
95.174494,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,35.47018765,,,Atlantic Ocean
95.289553,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,34.80261478,,,Atlantic Ocean
95.508713,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,36.76194519,,,Atlantic Ocean
95.837453,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,35.13827645,,,Atlantic Ocean
96.084008,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,35.13827645,,,Atlantic Ocean
96.357958,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,35.47018765,,,Atlantic Ocean
96.615471,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,35.79843123,,,Atlantic Ocean
96.944211,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,35.13827645,,,Atlantic Ocean
97.163371,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,34.80261478,,,Atlantic Ocean
97.33322,Cenomanian,1.69399,-28.9487,9.265,-54.54333333,34.80261478,,,Atlantic Ocean
93.91566952,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,37.04500893,,,Atlantic Ocean
93.93276353,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,36.76194519,,,Atlantic Ocean
93.95128205,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,36.88808441,,,Atlantic Ocean
93.96267806,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,36.41227484,,,Atlantic Ocean
93.97977208,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,36.69867415,,,Atlantic Ocean
93.98974359,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,36.85659978,,,Atlantic Ocean
94.00683761,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,37.48003804,,,Atlantic Ocean
94.02108262,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,37.04500893,,,Atlantic Ocean
94.03390313,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,37.04500893,,,Atlantic Ocean
94.05384615,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,36.66698802,,,Atlantic Ocean
94.06239316,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,35.30469562,,,Atlantic Ocean
94.06951567,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,33.27890938,,,Atlantic Ocean
94.07948718,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,34.80261478,,,Atlantic Ocean
94.08660969,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,34.15421556,,,Atlantic Ocean
94.09373219,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,34.83635214,,,Atlantic Ocean
94.1008547,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,34.87005122,,,Atlantic Ocean
94.11082621,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,34.93733493,,,Atlantic Ocean
94.11937322,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,35.76576961,,,Atlantic Ocean
94.12649573,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,35.10488045,,,Atlantic Ocean
94.13504274,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,36.02606256,,,Atlantic Ocean
94.14216524,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,32.52318044,,,Atlantic Ocean
94.16210826,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,29.77563486,,,Atlantic Ocean
94.16923077,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,31.1811621,,,Atlantic Ocean
94.17777778,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,34.36050627,,,Atlantic Ocean
94.18347578,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,31.52239328,,,Atlantic Ocean
94.18774929,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,32.30367888,,,Atlantic Ocean
94.1977208,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,35.47018765,,,Atlantic Ocean
94.2048433,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,34.11969407,,,Atlantic Ocean
94.21623932,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,33.34989087,,,Atlantic Ocean
94.27464387,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,36.47615818,,,Atlantic Ocean
94.29173789,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,35.43716291,,,Atlantic Ocean
94.32307692,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,36.63526805,,,Atlantic Ocean
94.34444444,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,36.50804841,,,Atlantic Ocean
94.35156695,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,37.10754736,,,Atlantic Ocean
94.37435897,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,36.187595,,,Atlantic Ocean
94.4,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,36.21979635,,,Atlantic Ocean
94.40122627,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,37.23223062,,,Atlantic Ocean
94.41594147,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,36.38028157,,,Atlantic Ocean
94.43740115,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,36.15535871,,,Atlantic Ocean
94.44721129,Cenomanian,33.6828003,-11.2943001,45.4,-44.78333333,35.10488045,,,Atlantic Ocean
93.944756,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.99551278,,,North America
93.97936,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.52182818,,,North America
93.995818,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.82133757,,,North America
94.013964,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.08285232,,,North America
94.02156,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.56458291,,,North America
94.030844,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.24718763,,,North America
94.039706,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.01217596,,,North America
94.047302,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.30494377,,,North America
94.056586,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.5249953,,,North America
94.065448,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.82262017,,,North America
94.073044,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.78799673,,,North America
94.082328,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.72405194,,,North America
94.09119,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.71072129,,,North America
94.098786,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.13116482,,,North America
94.10807,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.72021275,,,North America
94.118198,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.17819158,,,North America
94.124528,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.69738372,,,North America
94.133812,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.83879802,,,North America
94.143096,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.81458628,,,North America
94.15027,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.89929479,,,North America
94.159554,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.43803406,,,North America
94.169682,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.60621483,,,North America
94.181076,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.4764397,,,North America
94.197956,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.43176722,,,North America
94.2199,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.3588649,,,North America
94.227496,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.27046653,,,North America
94.236358,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.94223692,,,North America
94.244376,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,33.56644974,,,North America
94.253238,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.84841185,,,North America
94.2621,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,33.86914381,,,North America
94.270118,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.5522859,,,North America
94.277714,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,34.36195395,,,North America
94.287842,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,33.44040411,,,North America
94.297126,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,34.64086081,,,North America
94.304722,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.04094293,,,North America
94.312318,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.53802449,,,North America
94.322868,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,34.91401554,,,North America
94.330464,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.69127133,,,North America
94.339326,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.86432788,,,North America
94.34861,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.27734037,,,North America
94.35494,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.33572494,,,North America
94.363802,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.69982652,,,North America
94.374352,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.27083908,,,North America
94.381948,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.19036387,,,North America
94.39081,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.39605374,,,North America
94.40136,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.36683088,,,North America
94.416552,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.08970578,,,North America
94.425836,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.15645995,,,North America
94.442294,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.00002784,,,North America
94.451156,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.30209037,,,North America
94.457908,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.75948173,,,North America
94.468036,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,36.01426185,,,North America
94.476898,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,35.67739129,,,North America
94.484916,Cenomanian,32.0932999,-38.0674019,39.6,-74.43333333,33.80134884,,,North America
93.90889831,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,36.91568291,,,Europe
93.92161017,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,36.66902189,,,Europe
93.95127119,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,36.97310962,,,Europe
93.96228814,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,36.47771267,,,Europe
93.97118644,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,36.66697698,,,Europe
94.06144068,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,35.34936122,,,Europe
94.09110169,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,35.44384746,,,Europe
94.11779661,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,35.46534405,,,Europe
94.16864407,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,37.11795764,,,Europe
94.18008475,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,37.00192608,,,Europe
94.18855932,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,36.51586472,,,Europe
94.21822034,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,36.1338438,,,Europe
94.2309322,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,35.5010668,,,Europe
94.24788136,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,34.15857272,,,Europe
94.33262712,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,32.03135158,,,Europe
94.39745763,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,36.94563788,,,Europe
94.40466102,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,36.54054046,,,Europe
94.41737288,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,37.5219452,,,Europe
94.43008475,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,36.81196539,,,Europe
94.44322034,Cenomanian,41.2263985,9.4614096,52.40311667,9.489966667,36.80131257,,,Europe
98.65,Turonian,-66.5095978,-56.5214996,-63.858879,-58.061829,11.93,,,Antarctica
93.4,Turonian,43.2453995,122.7730026,32.7121188,130.772983,15,,,Asia
94.2,Turonian,26.4603996,-45.861599,30.028495,-76.40972,24.812951,,,Pacific Ocean
95.15,Turonian,-40.4213982,119.9100037,-11.830983,130.505472,25.07429118,,,Oceania
95.15,Turonian,-40.4213982,119.9100037,-11.830983,130.505472,30.96966545,,,Oceania
90.2,Turonian,40.778801,13.3150997,50.578289,14.105831,33.8,,,Europe
93.4,Turonian,11.677,25.9827003,30.053619,31.171093,38.3,,,Africa
92.5,Turonian,39.4390984,2.4324701,49.441566,1.099022,18.4,,,Europe
92.5,Turonian,39.4390984,2.4324701,49.441566,1.099022,16.7,,,Europe
90.5,Turonian,41.0469017,0.422136,51.039999,-1.315798,26.3,,,Europe
90.5,Turonian,41.0469017,0.422136,51.039999,-1.315798,34.3,,,Europe
90.5,Turonian,41.0469017,0.422136,51.039999,-1.315798,33.9,,,Europe
90.3,Turonian,39.4390984,2.4324701,49.441566,1.099022,34.8,,,Europe
90.3,Turonian,39.4390984,2.4324701,49.441566,1.099022,20.8,,,Europe
90.3,Turonian,39.4390984,2.4324701,49.441566,1.099022,29.9,,,Europe
90.5,Turonian,41.0469017,0.422136,51.039999,-1.315798,27.9,,,Europe
90.5,Turonian,41.0469017,0.422136,51.039999,-1.315798,29.2,,,Europe
90.5,Turonian,41.0469017,0.422136,51.039999,-1.315798,31.5,,,Europe
90.3,Turonian,39.4390984,2.4324701,49.441566,1.099022,25.9,,,Europe
93,Turonian,40.7341995,-0.715577,50.715548,-2.671955,13.5,,,Europe
90.26764463,Turonian,5.6987,-154.2610016,32.150064,157.201034,21.23675655,,,Pacific Ocean
90.18240854,Turonian,5.6987,-154.2610016,32.150064,157.201034,26.87962231,,,Pacific Ocean
91.1,Turonian,20.9636002,17.4759998,37.779715,20.896783,31.56981434,,,Tethys Ocean
93.4,Turonian,11.1737003,27.7858009,29.886623,33.773584,33,,,Asia
91.2,Turonian,34.5619011,5.5264301,44.55061,4.683793,28.4,,,Europe
91.2,Turonian,34.5619011,5.5264301,44.550609,4.683791,21,,,Europe
92.6,Turonian,20.1905994,-4.98596,31.689044,-4.957521,33.6,,,Europe
90,Turonian,40.0546989,-66.322403,38.7,-100.7,35.5,,,Africa
90,Turonian,40.0546989,-66.322403,38.7,-100.7,31.9,,,North America
90,Turonian,39.9450989,-65.8335037,38.7,-100.200014,26.05,,,North America
93,Turonian,12.6739998,29.3269005,32.772974,35.214656,34.6,,,Asia
89.7,Turonian,32.117,13.3804,47.491503,11.89624,29.5,,,Europe
89.7,Turonian,32.117,13.3804,47.491503,11.89624,,24,40,Europe
89.7,Turonian,32.117,13.3804,47.491503,11.89624,,-15,35,Europe
94.2,Turonian,3.25192,-31.1443005,9.453833,-54.342,27.26255797,,,Atlantic Ocean
93,Turonian,3.2518899,-31.1443005,9.4538,-54.342,25.9,,,Atlantic Ocean
93,Turonian,3.2518899,-31.1443005,9.4538,-54.342,33.4,,,Atlantic Ocean
93,Turonian,39.1925011,-9.9099798,48.9107,-13.5015,25,,,Atlantic Ocean
93,Turonian,26.4937,-45.6785011,30.1,-76.235,24.6,,,Atlantic Ocean
93,Turonian,-57.1787987,-22.9307995,-51.0047,-46.9717,28.2,,,Atlantic Ocean
93,Turonian,-7.7874799,-140.9470062,21.3502,174.668,26.21,,,Pacific Ocean
91.1,Turonian,20.9701004,17.4804001,37.787033,20.899876,31.5245,,,Europe
93.5,Turonian,1.79925,-30.3966999,8.003458,-53.581799,33.5,,,Atlantic Ocean
93.5,Turonian,1.79925,-30.3966999,8.003458,-53.581799,33.6,,,Atlantic Ocean
93.5,Turonian,1.79925,-30.3966999,8.003458,-53.581799,32.2,,,Atlantic Ocean
91,Turonian,1.79925,-30.3966999,8.003458,-53.581799,37.2,,,Atlantic Ocean
91,Turonian,1.79925,-30.3966999,8.003458,-53.581799,36.7,,,Atlantic Ocean
93.5,Turonian,1.79925,-30.3966999,8.003458,-53.581799,40,,,Atlantic Ocean
93.5,Turonian,1.79925,-30.3966999,8.003458,-53.581799,43.7,,,Atlantic Ocean
93.5,Turonian,1.79925,-30.3966999,8.003458,-53.581799,41.4,,,Atlantic Ocean
91,Turonian,1.79925,-30.3966999,8.003458,-53.581799,38,,,Atlantic Ocean
93.5,Turonian,1.79925,-30.3966999,8.003458,-53.581799,35.9,,,Atlantic Ocean
93.5,Turonian,1.79925,-30.3966999,8.003458,-53.581799,39.6,,,Atlantic Ocean
93.5,Turonian,1.79925,-30.3966999,8.003458,-53.581799,37.3,,,Atlantic Ocean
91.85,Turonian,-49.3997993,37.1175003,-54.54333333,43.52941176,34,,,Atlantic Ocean
91.85,Turonian,-49.3997993,37.1175003,-54.54333333,43.52941176,34.5,,,Atlantic Ocean
91.85,Turonian,-49.3997993,37.1175003,-54.54333333,43.52941176,34,,,Atlantic Ocean
91.85,Turonian,-49.3997993,37.1175003,-54.54333333,43.52941176,34,,,Atlantic Ocean
91.85,Turonian,-49.3997993,37.1175003,-54.54333333,43.52941176,35,,,Atlantic Ocean
91.85,Turonian,-49.3997993,37.1175003,-54.54333333,43.52941176,32.5,,,Atlantic Ocean
91.85,Turonian,-49.3997993,37.1175003,-54.54333333,43.52941176,35,,,Atlantic Ocean
91.85,Turonian,-49.3997993,37.1175003,-54.54333333,43.52941176,35,,,Atlantic Ocean
91.85,Turonian,-49.3997993,37.1175003,-54.54333333,43.52941176,35.5,,,Atlantic Ocean
91.85,Turonian,-49.3997993,37.1175003,-54.54333333,43.52941176,35,,,Atlantic Ocean
91.85,Turonian,-49.3997993,37.1175003,-54.54333333,43.52941176,34,,,Atlantic Ocean
91.85,Turonian,-49.3997993,37.1175003,-54.54333333,43.52941176,33,,,Atlantic Ocean
91.85,Turonian,-49.3997993,37.1175003,-54.54333333,43.52941176,35.5,,,Atlantic Ocean
91.85,Turonian,-49.3997993,37.1175003,-54.54333333,43.52941176,36.5,,,Atlantic Ocean
91.85,Turonian,-49.3997993,37.1175003,-54.54333333,43.52941176,36,,,Atlantic Ocean
93.4,Turonian,39.1926003,-9.9101896,48.910814,-13.501755,21.08904587,,,Atlantic Ocean
93.4,Turonian,39.1926003,-9.9101896,48.910814,-13.501755,22.3705872,,,Atlantic Ocean
93.4,Turonian,39.1926003,-9.9101896,48.910814,-13.501755,26.84543,,,Atlantic Ocean
93.4,Turonian,39.1926003,-9.9101896,48.910814,-13.501755,25.47182533,,,Atlantic Ocean
93.4,Turonian,39.1926003,-9.9101896,48.910814,-13.501755,24.53223,,,Atlantic Ocean
93.4,Turonian,39.1926003,-9.9101896,48.910814,-13.501755,21.6375312,,,Atlantic Ocean
93.4,Turonian,39.1926003,-9.9101896,48.910814,-13.501755,22.8294752,,,Atlantic Ocean
93.4,Turonian,39.1926003,-9.9101896,48.910814,-13.501755,22.86031973,,,Atlantic Ocean
93.4,Turonian,39.1926003,-9.9101896,48.910814,-13.501755,23.6568848,,,Atlantic Ocean
93.4,Turonian,39.1926003,-9.9101896,48.910814,-13.501755,23.7489312,,,Atlantic Ocean
93.4,Turonian,39.1926003,-9.9101896,48.910814,-13.501755,22.5540752,,,Atlantic Ocean
93.4,Turonian,39.1926003,-9.9101896,48.910814,-13.501755,22.9369476,,,Atlantic Ocean
93.4,Turonian,39.1926003,-9.9101896,48.910814,-13.501755,21.33256347,,,Atlantic Ocean
93.4,Turonian,39.1926003,-9.9101896,48.910814,-13.501755,22.00388,,,Atlantic Ocean
93.4,Turonian,39.1926003,-9.9101896,48.910814,-13.501755,22.2788768,,,Atlantic Ocean
93.4,Turonian,39.1926003,-9.9101896,48.910814,-13.501755,22.86073413,,,Atlantic Ocean
